hash,benchmark,verified-result,claimed-result,dps,gimsatul,mallob-ki,mergesat-aws,nps,pakis22,pakismab22,parkissat-rs,pkissat,pmcomsps
5f24ae73bb2a0ec3bef68d8a9680f04f,af-synthesis_stb_50_80_7_unsat.cnf,unsat,unsat,118.651,768.182,97.721,3025.916,175.758,1156.348,1641.544,231.444,917.505,226.355
60a0ab2650e08f32c4fff6ff09369568,eqsparcl12bpwtrc12.cnf,unknown,unsat,1897.706,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3956.437,10000.0,10000.0
65138afdf7eb054be5131f2b0de84369,satch2ways12u.cnf,unsat,unsat,3.674,4.551,7.779,54.586,2.585,6.052,7.06,8.114,93.509,15.581
65514d6ff224df20ba8c1aeec1698ab6,PancakeVsInsertSort_8_7.cnf,unknown,unsat,2954.665,10000.0,1333.49,10000.0,2379.518,10000.0,10000.0,2568.326,10000.0,10000.0
6901858f1edbe3b1d327902dab720326,reconf20_20_grid10_4_4957.cnf,unsat,unsat,118.969,769.582,240.861,10000.0,238.726,1302.274,1982.686,202.213,10000.0,10000.0
6a3e3d3a65a46608b44d81f9e4621087,6s105_Iter35.cnf,unsat,unsat,735.095,1698.084,193.914,649.252,730.521,2250.737,4531.011,173.357,1979.342,2756.32
6b630aa05142274d965c8fc019db511e,bmc_QICE_rxrsp_vld_30.cnf,unsat,unsat,10000.0,10000.0,1777.727,2874.12,2134.458,1705.843,3320.92,315.753,10000.0,10000.0
6dd57612dab7692b8c38225bb852ce36,hwmcc15deep-6s516r-k18-sc2017.cnf,unsat,unsat,2257.176,3100.968,81.834,1207.933,1966.991,3088.848,10000.0,216.384,10000.0,10000.0
6e3015f2ce1f17e4f2b81dae06d73eec,gus-md5-11.cnf,unsat,unsat,2007.357,3315.019,1636.05,10000.0,2147.176,2279.423,2707.589,2474.773,10000.0,10000.0
6f956a3f95ccaf35a3de1fe72b9cf79e,soelberg_unit_109.cnf,unsat,unsat,39.852,35.035,32.842,180.69,64.755,416.279,368.231,38.174,226.055,73.939
7101289c67f4c4ba117ad06ebb7d18a0,6s184.cnf,unsat,unsat,315.934,978.35,1.073,155.266,422.282,790.568,1019.052,94.249,894.676,1253.787
73ef1e87dbb7965ecb558e62dedb3a0c,SCPC-500-8.cnf,unsat,unsat,5.37,7.503,5.874,477.838,4.722,66.055,71.058,10.059,77.523,18.684
7703f7d1901ff09a0f177c52a1a7c107,linked_list_swap_contents_safety_unwind43.cnf,unsat,unsat,67.819,276.468,84.674,309.056,75.904,60.266,90.206,37.586,10000.0,10000.0
78cdffdf5bbb89beb753f9ffab7fa45f,sudoku-N30-6.cnf,unsat,unsat,229.767,10000.0,132.297,93.983,248.186,150.327,299.847,100.061,705.168,400.115
7993005e2949524b293b216ed9c65126,cfi-rigid-s2-0064-03-or_2_shuffle_all.cnf,unsat,unsat,314.914,2766.895,226.035,1751.999,381.991,1362.846,878.964,107.754,10000.0,10000.0
7a236bb9e1566b80fa7b593a7e973efa,SCPC-500-16.cnf,unsat,unsat,37.92,180.954,8.848,935.465,63.963,503.176,1103.571,18.062,10000.0,106.818
7e5396d6b00b82c2fc0ea1d7c6505afd,manthey_single-ordered-initialized-w50-b7.cnf,unsat,unsat,101.336,343.326,85.839,929.016,110.347,1350.269,1267.283,90.143,1472.158,161.828
7e9318578a6bdd7dfa9fc261be8a0839,PancakeVsSelectionSort_7_7.cnf,unsat,unsat,1962.966,10000.0,363.83,1190.297,1219.097,10000.0,10000.0,1127.204,10000.0,10000.0
7f4d55b70c61ffc611a58e01d52c19bb,SCPC-500-11.cnf,unsat,unsat,71.952,233.068,12.391,1006.37,99.329,859.4,1954.691,27.068,238.835,174.668
7fe153ced2c966dcdeb42b6714b4d6b7,sudoku-N30-11.cnf,unsat,unsat,10000.0,10000.0,530.254,1983.699,10000.0,4186.29,10000.0,680.288,10000.0,10000.0
7ff8c9781b3ada449ce489cdf444a760,Break_unsat_10_15.xml.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
81b674a2aa6fbda9b06cf8ea334ddc44,beempgsol2b1.cnf,unsat,unsat,21.073,21.675,32.497,221.264,12.16,296.098,309.109,18.171,130.051,26.939
81e73c41a76d7b432cf86c43ffe23986,PancakeVsInsertSort_8_6.cnf,unsat,unsat,659.282,1107.403,750.838,10000.0,547.941,2464.214,3590.348,911.163,10000.0,1038.66
85aa1f0820da17412b8ee803b4a85207,sudoku-N30-4.cnf,unsat,unsat,4328.569,10000.0,649.199,2346.19,10000.0,3018.278,10000.0,887.207,10000.0,10000.0
885c0d25480fe4db3cd5d3b4bc044e76,SCPC-500-17.cnf,unsat,unsat,74.945,244.171,29.934,563.03,89.525,594.282,1987.755,22.063,227.936,219.095
88bfa72210baef40a2903d95044dc19d,linked_list_swap_contents_safety_unwind40.cnf,unsat,unsat,27.889,101.193,10000.0,489.771,22.232,31.585,43.655,29.433,10000.0,458.909
8bfbffbfea9e5a5993bc024f39adff84,worker_40_80_40_0.85.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
8c8b72ac19c0f93813b614a18abaf512,aws-encryption-sdk-c:aws_cryptosdk_keyring_trace_eq.cnf,unsat,unsat,1550.264,4028.267,347.724,1528.238,10000.0,1688.531,2617.721,228.83,10000.0,10000.0
8f3d4a4fedf4689ae0e6df362478d551,PancakeVsSelectionSort_7_6.cnf,unsat,unsat,467.067,1894.227,274.542,1135.366,864.652,2381.311,2489.331,322.109,10000.0,1070.895
90ec6ff35305fed1d9a87a3ecd87238b,linked_list_swap_contents_safety_unwind48.cnf,unsat,unsat,75.542,277.855,133.494,335.912,66.203,36.146,53.241,43.869,10000.0,1428.917
920bbe559da4ea37fd636605316a791c,SCPC-500-19.cnf,unsat,unsat,3.252,4.541,5.269,314.425,1.922,41.055,36.055,7.058,57.257,10.499
9cdf94203777c9f036f412bef1cc7c85,tseitin_n196_d3.cnf,unknown,unsat,10000.0,10000.0,1.806,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9e35558ea8ffba630cd8c8f90e14af14,string_compare_safety_cbmc_unwinding_730.cnf,unsat,unsat,1029.901,2185.496,666.164,1339.628,2086.55,1370.126,2253.022,268.302,10000.0,2924.95
9f7ec7ef3a908c2e93b5553670a207b1,rphp_p14_r14.cnf,unknown,unsat,10000.0,10000.0,573.275,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9f901378a6feabcc94019a018a70d42b,sin-mitern29.cnf,unsat,unsat,9.496,14.322,14.076,1012.697,6.747,32.07,29.066,8.099,73.389,15.573
a09b0e7764666af044fa7e63dd7e7aef,PancakeVsSelectionSort_8_3.cnf,unsat,unsat,129.396,307.998,34.788,1586.269,135.687,396.107,1082.426,64.074,1261.047,141.948
a0e98fd44b74e6f255ca1e5a20bc01fd,cfi-rigid-d3-0180-02-orig.cnf,unsat,unsat,299.844,534.181,229.436,754.715,213.164,1244.178,2738.326,143.161,10000.0,10000.0
a1158a2d8c8a1c6da02c2c4fcb32337f,6s158_Iter2.cnf,unsat,unsat,10.496,16.918,10.373,16.706,3.965,25.053,37.087,7.069,20.995,17.821
a130a3f95891daed1bfd71c77bd2d8a1,SAT_dat.k80.cnf,unsat,unsat,46.387,281.895,37.602,55.893,42.105,97.2,49.17,38.311,491.993,116.655
a2609893b71f219f4635d33ef1ff6eca,j3045_4_gmto_bm1.cnf,unsat,unsat,185.986,803.478,152.594,966.11,182.297,1154.217,1140.218,282.159,1731.588,198.779
a2bdae1f9d9695e8cf80cfbbd5f7d61f,PancakeVsSelectionSort_8_4.cnf,unsat,unsat,1359.98,3695.273,418.7,10000.0,1672.097,4223.488,10000.0,1187.195,10000.0,3360.221
a33d32bb816c0da62c7d946c18286a0d,SCPC-500-2.cnf,unsat,unsat,18.211,73.674,9.897,589.991,25.671,314.167,221.143,11.061,164.508,34.209
a4451734e7f5f2ce7b481688a693c4e9,worker_20_20_16_0.9.cnf,unsat,unsat,10000.0,10000.0,2396.774,10000.0,10000.0,3844.483,10000.0,922.133,10000.0,10000.0
a58badecf3c901594f06d021f54c3a11,aws-c-common:aws_priority_queue_s_sift_either.cnf,unsat,unsat,168.18,1007.574,215.589,424.967,115.062,239.265,287.621,75.734,10000.0,1171.881
a5e0082efb1da4dabaa165c2bda5f85e,linked_list_swap_contents_safety_unwind41.cnf,unsat,unsat,40.852,103.226,57.54,305.474,33.203,15.749,18.727,32.281,10000.0,730.753
a65dfd8b3468d202ff3ba8731018622e,j3037_10_gmto_bm1.cnf,unsat,unsat,49.773,92.478,19.784,124.484,55.763,219.331,311.663,13.123,103.185,164.978
a7aac5c83f236fd8b3de3275e3f5499d,edit_distance041_183.cnf,unsat,unsat,61.204,241.704,29.911,88.283,46.75,385.791,757.036,24.397,653.997,179.247
a7cb2567e1f5b7ec2f4ba09931e29b96,s2n:s2n_stuffer_write_base64.cnf,unsat,unsat,10000.0,10000.0,719.203,977.758,2338.395,1148.028,2450.965,499.693,10000.0,10000.0
