hash,benchmark,verified-result,claimed-result,dps,gimsatul,mallob-ki,mergesat-aws,pakismab22,pmcomsps
3b784f7f6fab6c024647a18855f6edaf,spg_300_301.cnf,unsat,unsat,456.541,1370.236,52.226,115.872,731.859,937.884
3b897065cb9660b2574772ab22ff1792,php-018-017.shuffled-as.sat05-1189.cnf,unknown,unsat,10000.0,10000.0,0.667,10000.0,10000.0,10000.0
3b987681c88622e3fc5c8ba5b5d351db,sgen1-unsat-85-100.cnf.mis-63.debugged.cnf,unsat,unsat,585.742,544.962,32.417,100.282,1788.037,13.515
3b99c985cc81de89b45240d0fc8d6923,clus-1200-4800-20-20-002.shuffled-as.sat03-1086.cnf,sat,sat,12.694,12.695,0.668,2.338,1.64,1.476
3ba34c4ba9ce3e33349beb0f8ba7df5c,uum8.smt2-stp212.cnf,unsat,unsat,27.259,10.032,2.766,3.509,28.605,20.261
3bacf8f8a189a4874abcd160a6cb9517,sgen3-n180-s33098896-unsat.cnf,unknown,unsat,10000.0,10000.0,0.672,10000.0,10000.0,10000.0
3bb0e77612dfa8e3c0ca5c658a8c5cf3,connm-ue-csp-sat-n1200-d-0.04-s190929140.used-as.sat04-968.cnf,sat,sat,874.781,2978.66,37.324,478.761,429.566,76.757
3bb48fae4d5a76ee23d85e713d23c50c,Schur_161_5_d34.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3bbfc193e8da14531eacad849af4d08c,ca032.shuffled.cnf,unsat,unsat,0.455,0.068,0.665,0.063,1.23,5.047
3bc46f604aee131a858e6518bac5ae9d,C171_FR.cnf.mis-128.debugged.cnf,unsat,unsat,70.19,62.916,12.982,69.481,540.454,68.498
3bdc1cbc7fde3c8f1ca958dc82a75b72,puzzle39_sat.cnf,unknown,sat,10000.0,10000.0,753.605,3045.682,4196.855,10000.0
3bdc74c99f45d1f4e00bd207c2173c9d,ctl_4291_567_11_unsat_pre.cnf,unsat,unsat,1612.764,4380.019,412.873,4547.83,10000.0,10000.0
3be5e51c21f29f63eba4501a962493ee,sted5_0x0-60.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3be9d5f90d3838bea4f8e58008653f8a,manol-pipe-c8nidw.cnf,unsat,unsat,1203.779,625.4,77.137,59.117,1155.033,327.057
3becb154c60a9c36c323b6a29b9f8974,smtlib-qfbv-aigs-bin_libmsrpc_vc1228572-tseitin.cnf,sat,sat,27.993,66.943,5.29,2.028,3.604,38.2
3c051cd40445c52a093f048c4100e470,manol-pipe-g10b.cnf,unsat,unsat,168.479,149.667,11.686,11.865,264.157,74.175
3c0db78733bb05b9d1e9d7627b2e8f38,rook-52-0-1.cnf,unsat,unsat,1544.573,1882.534,10000.0,195.102,10000.0,3511.524
3c0dbc26ca90bcd5595dd0abbfc67790,f6b.cnf,unsat,unsat,17.678,18.61,2.67,1.506,14.709,5.077
3c1252e11adea78ca57afd0f9ed8f8fe,vlsat2_34161_4607712.dimacs.cnf,sat,sat,58.06,213.507,4.59,26.137,38.942,10000.0
3c15c8fb5153b9d758a9eb16c66adc5d,WS_500_16_70_10.apx_0.cnf,sat,sat,139.599,1930.493,10.575,168.774,436.562,2327.123
3c194bebd33c343386d0cd3225b6faac,homer06.shuffled.cnf,unsat,unsat,49.539,32.45,0.672,34.463,37.767,15.974
3c1b4c4580c8be0d76570d34801cb9b1,sokoban-p20.sas.cr.37.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3c255310f646b722a58caaa6ebd7cf20,fdmus_b21_242.cnf,unsat,unsat,12.1,1.71,0.666,0.341,1.041,4.455
3c3f1c67b5c43299bfa3b6eea8bedf33,grid-strips-grid-y-3.035-NOTKNOWN.cnf,unsat,unsat,206.852,67.077,78.848,305.173,10000.0,880.573
3c4ac805726d78a869ff8116ee3533db,homer18.shuffled.cnf,unsat,unsat,1531.623,10000.0,0.666,1364.974,10000.0,1082.517
3c6213797b04ab9d8b4a85359ed07348,shuffling-1-s1519120721-of-bench-sat04-718.used-as.sat04-731.cnf,unsat,unsat,10000.0,10000.0,456.945,3334.568,10000.0,10000.0
3c632491064f8b7b52656d2762971a05,smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,sat,sat,10000.0,10000.0,6.193,3.293,112.319,53.382
3c666b8836db9583c9d538aade17a942,connm-ue-csp-sat-n800-d0.00-s1734008126.used-as.sat04-943.cnf,sat,sat,1319.906,149.372,2539.452,10000.0,10000.0,10000.0
3c7895272d4123b866a3edb5a1f970c3,fixedbandwidth-eq-33_shuffled.cnf,unsat,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3c78c658a543ff4108f88ade5698cd59,satellite1_ks99i.renamed-as.sat05-3982.cnf,sat,sat,0.586,0.76,0.985,0.068,1.135,3.473
3c84369bbb9493d0832c49ebe8a39a3f,crafted_n10_d6_c2_num17.cnf,unsat,unsat,112.5,1696.58,28.813,1927.963,2211.76,1452.512
3c881c253d7a0cccc58b7cb2e65de414,8pipe_k.cnf,unsat,unsat,696.089,415.944,45.111,174.333,374.302,432.82
3c89ee95f1c8bfa292f69bb72f045a95,Schur_160_5_d26.cnf,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3c92dedae9bea8c2c22acd655e33d52d,e_rphp065_05.cnf,unknown,unsat,10000.0,10000.0,2495.184,10000.0,10000.0,10000.0
3ca581d4d75bff4eb87b99f7c857f285,ex187_10.cnf,sat,sat,47.999,1264.832,289.806,340.458,670.55,973.582
3cb2d7a04f72b9d8cedfcd011170687a,Nb11T118.cnf,sat,sat,76.762,55.966,10000.0,254.4,404.784,10000.0
3cb35f534c37226758c079a50327b7db,motors-stuck-2-k315-sat.used-as.sat04-435.cnf,sat,sat,444.45,380.152,31.903,28.212,554.895,110.231
3cd844ca9eb2cfcf6905c6ed8c79101b,Nb27T6.cnf,unsat,unsat,1426.904,1937.827,220.357,432.153,10000.0,217.097
3ce73c94ea228d9f82d9ce0a35e44678,hcb3.shuffled-as.sat03-1431.cnf,unsat,unsat,46.116,13.603,1.3,6.318,134.611,3.326
3cf81b91d25025a267441d789256d04b,g2-ak128simpbbg2asaig.cnf,sat,sat,10000.0,10000.0,3.627,16.462,10000.0,10000.0
3cfcbe2b84cb2077d3610ad0c1b05c88,VanDerWaerden_pd_2-3-23_506.cnf,sat,sat,541.426,373.08,5.77,198.59,1255.541,330.5
3cff6c97a515aecfe46ba0f1256a3c11,shuffling-1-s1870372346-of-bench-sat04-423.used-as.sat04-562.cnf,sat,sat,92.869,109.232,6.472,23.267,261.57,22.62
3cff772a004fbdf616a65ec099ec7bd5,b2005-p1-12x12c10h7-Ser4-0.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3d0b118834cdf8e692a47ac623778b1d,combined-crypto1-wff-seed-132-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,151.739,52.307,10000.0,555.702,34.54,10000.0
3d1937ecb0b6f18a64a04b39fa9ce429,contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,unsat,unsat,345.575,1114.868,17.761,480.072,4176.19,266.845
3d1a99d93b284738b11bf3b68e087895,gensys-ukn004.shuffled-as.sat05-3347.cnf,unsat,unsat,642.267,1236.457,39.296,1806.723,1988.899,1112.487
3d38ffe08887da6cbe9b17ce50c4b34c,3bitadd_32.cnf.gz.CP3-cnfmiter.cnf,unsat,unsat,176.972,1613.566,65.648,49.554,172.544,250.666
3d485f7153c8f84f932bd15a8e0654ae,vmpc_27.cnf,sat,sat,0.871,35.683,2.577,1.306,262.735,2.599
3d61c13029e64073b9f6f4185bde409f,fifo8_200.shuffled.cnf,unsat,unsat,95.847,1.426,81.236,5.987,49.214,19.691
3d6978ed5a15b6338e355146202518ed,E04F15.cnf,unsat,unsat,31.061,35.204,3.176,3.078,17.515,18.615
3d728011fe9549138477d202bfdce1d7,mp1-ps_5000_21250_3_0_0.7_0_1.50_0.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3d790a6e900932248da26ae6d3374eda,bob12m02-opt.cnf,unsat,unsat,189.964,1020.65,15.778,69.667,10000.0,123.546
3d8151c9302fa773ccb30d7abfb127b8,partial-10-11-s-sc2007.cnf,sat,sat,425.902,350.504,10000.0,60.825,873.743,860.028
3d8792b5f559f33ea583a09c33f683b1,puzzle34_sat.cnf,sat,sat,4938.545,10000.0,71.119,1323.211,10000.0,10000.0
3d9a4a300b2121b2c36d93b20fa61b91,grid-strips-grid-y-4.025-NOTKNOWN.cnf,unsat,unsat,35.25,71.3,17.797,23.149,103.984,115.713
3daaf7b12568b19f3ff4a8916de749a7,instance_n3_i4_pp.cnf,unsat,unsat,1.282,0.758,0.667,0.059,1.421,3.825
3db285796738ae7e2112e831b0e9b7f4,dated-10-15-s.cnf,sat,sat,47.836,81.875,5.66,8.214,38.943,10000.0
3db350b36646dce8600afe76cfd43774,rand_net40-30-1.shuffled.cnf,unsat,unsat,1.934,1.81,0.665,0.285,1.321,1.725
3db38a90085107e738587a90c790384e,38bits_10.dimacs.cnf,sat,sat,50.039,2.131,3.376,14.977,77.948,10000.0
3dbec93f8c175baca8de46833656c7bf,puzzle36_sat.cnf,sat,sat,10000.0,3941.444,339.963,688.21,392.719,10000.0
3dbff7f9da381e31bfa0997a3c6514e1,c6bid_i.cnf,unsat,unsat,151.098,116.713,19.603,25.923,182.258,35.383
3dd2492548059b47e5266ff28beea74b,c6bidw_s.cnf,unsat,unsat,22.688,17.283,5.877,3.506,1.286,41.309
3dd4302478db90092c889a6db40ada5c,sum_of_3_cubes_42_bits_96.cnf,sat,sat,302.918,178.03,348.634,539.606,230.712,72.463
3de6254158ab7d91cb75256fd84c2f89,school1.col.14.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3df4057f6ca11c57e2d3e8f24234cd5b,marg3x3add4.shuffled-as.sat03-1446.cnf,unsat,unsat,4.029,2.085,1.695,0.2,4.991,1.713
3df51b94e24007f11141bfe51e957752,hid-uns-enc-6-1-0-0-0-0-28527.cnf,unsat,unsat,189.503,843.855,35.3,344.565,2941.044,43.612
3dfb025910be837532d8e7c083b04902,mp1-klieber2017s-0300-033-t12.cnf,sat,sat,255.907,156.716,8.675,20.767,49.417,126.222
3e04d7740237fb695f4b86ab0cf25a6d,289-sat-6x8.cnf,sat,sat,0.493,0.61,0.667,0.051,1.689,1.812
3e0a186ce9bcb63e4f5ed066228d60d4,gus-md5-06.cnf,unsat,unsat,170.19,173.525,12.881,12.544,248.21,29.724
3e1d91792b0293cf8ae745b48cd24341,grid_10_15.shuffled.cnf,unsat,unsat,0.887,1.319,74.476,0.04,1.399,5.025
3e29b1449c9b29120ffac84634f6e5f5,22930-0426-195.smt2.cnf,unsat,unsat,10000.0,10000.0,547.472,2632.476,10000.0,10000.0
3e40fa8f358f7cd6fa72f3826d2cc74d,quad_res_r28_m29.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3e484a82136768ef3f36517dfdb509d6,Mycielski-10-hints-5.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3e4aec55f52f71c982e583694e021a19,toughsat_factoring_428s.cnf,sat,sat,49.818,1.085,18.684,318.311,395.056,10000.0
3e4da63c0d1a7db66c58a26136b41582,smtlib-qfbv-aigs-innfeed_innfeed_vc37051-tseitin.cnf,sat,sat,15.15,120.171,1.385,4.627,5.391,10000.0
3e52d79c4b33e14d0324e71fd0b986cd,CNP-5-900.cnf,sat,sat,83.704,52.591,14.779,34.239,148.489,1122.621
3e7401cbfc66f5a68212d4b429e1830e,aes_64_1_keyfind_1.cnf,sat,sat,3566.919,2316.446,1497.319,1655.459,757.788,60.255
3e912cd2a499b8f956246b866e2f9f64,grain-53-80-0s0-seed-125-4-init-35.cnf,unsat,unsat,608.492,3367.689,25.787,621.252,10000.0,798.605
3e9f461bbe4e9839d499fe1575df6ad9,gensys-ukn009.shuffled-as.sat05-3849.cnf,unsat,unsat,443.996,10000.0,24.784,560.624,10000.0,1340.134
3ea016a86050e695ce999fa0d01a6f54,connm-ue-csp-sat-n1200-d0.02-s1099787414.shuffled-as.sat05-542.cnf,unknown,sat,10000.0,10000.0,494.734,10000.0,10000.0,10000.0
3ea7b703268b83ee2a57e593129a05f2,hanoi4.shuffled.cnf,sat,sat,1.847,1.008,0.768,0.248,1.32,4.257
3eba104ff274aa7b0e13dafc2f7418ed,SGI_30_70_23_60_5-dir.shuffled-as.sat03-160.cnf,unknown,unsat,3480.954,10000.0,800.557,10000.0,10000.0,10000.0
3ec43c5530403e32fe3d49dbc4912eee,rand_net70-25-10.shuffled.cnf,unsat,unsat,19.117,5.459,0.668,1.26,4.428,11.067
3ed1c508cce52678ac4c38503f041997,prime2209-77.cnf,sat,sat,14.728,52.1,3.97,2.467,20.367,10000.0
3ed56242f55e3653dbceeb4a70221787,rbsat-v945c61409gyes9-sc2009.cnf,sat,sat,9.526,241.258,2.274,188.216,361.664,13.573
3ed954a7de5112bb18b5c57d73e280c2,urqh1c2x6.shuffled-as.sat03-1461.cnf,unsat,unsat,29.204,19.321,1.068,2.688,18.895,4.66
3eda509dd939bc7cf0e3f72b1c9ef1a1,shuffling-1-s849090124-of-bench-sat04-347.used-as.sat04-486.cnf,unsat,unsat,3251.11,1479.436,183.717,1127.715,1509.126,1183.129
3ee586232653bdd2d2f5a9e63785f6af,rpoc_xits_11_UNKNOWN.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3ee7b4b7e772d0fa278ab63eb1861d5b,pop93_shuffled.cnf,unsat,unsat,93.366,119.906,85.835,23.866,8.626,11.724
3ee904fba05026a472dad3a4ec197608,g10nid.cnf,unsat,unsat,524.983,768.476,37.101,26.747,1037.664,272.612
3ef7488df527db761e75769851720d38,connm-ue-csp-sat-n800-d0.04-s1930250646.shuffled-as.sat05-545.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3efe71750bfdf2724c21e0d818dd90db,gensys-ukn001.shuffled-as.sat05-3500.cnf,sat,sat,1.941,33.091,0.75,0.578,2.35,8.642
3f067f09e3abfe25e60e181c025c1e11,bvashr_0710.cnf,unsat,unsat,609.026,3453.293,89.643,136.671,1478.461,1266.538
3f076d3f7a72a7c4b1bc35e352da4e19,Ptn-7824-b13.cnf,sat,sat,1677.595,155.784,43.3,279.156,55.634,10000.0
3f0e59f7e5efa37fe94f77ff159a7106,rphp4_135_shuffled.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,3947.388
3f22b14975f38b10a3020c86b3868738,Schur_161_5_d32.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3f266eb6ee4251b947c582f7c6a59d67,problem_23.smt2.cnf,unsat,unsat,2000.062,1913.884,131.07,172.95,2756.066,315.307
3f2a3af0b571fd94c2eccbc29f50045b,999999000001nw.sat05-447.reshuffled-07.cnf,unsat,unsat,485.927,1698.681,29.997,996.34,2349.472,10000.0
3f3498afcc9108e5c356f6dec92839ab,logistics-rotate-10t5.shuffled-as.sat05-1140.cnf,unsat,unsat,287.632,497.628,31.092,340.49,1207.155,204.94
3f3ac7a6ff729d9a274206abeb85bcf9,satsgi-n25himBHm27-p0-q250.cnf,sat,sat,0.631,0.477,0.665,0.08,1.046,3.493
3f45c38fe605917727ddd9fdc220ad19,dspam_dump_vc949.cnf,unsat,unsat,20.073,9.189,3.273,0.302,8.567,16.044
3f4946b0d78b8b112b8e7737ae6db0f1,combined-crypto1-wff-seed-107-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,71.008,38.958,2586.803,245.118,13.644,10000.0
3f67f6767764855e516e5394be1145e5,gto_p60c238-sc2018.cnf,unsat,unsat,244.574,854.306,17.68,487.466,10000.0,306.551
3f688306f4263de7915f9d16dc907cd8,b_unsat_pre.cnf,unsat,unsat,584.748,2344.716,63.126,1140.608,4790.586,808.187
3f6c7cc2ebcd210aa7d0b10169162c43,1dlx_c_iq60_a.cnf,unsat,unsat,10000.0,10000.0,359.559,2416.02,4761.374,929.515
3f6eaf6621669afa72876a5c72a96c8e,satsgi-n26himBHm28-p0-q293.cnf,sat,sat,0.484,0.685,0.798,0.087,1.233,3.336
3f6f965092f896d6c711fb314e49ed47,Grain_no_init_ver1_out200_known_last104_0_u.cnf,unsat,unsat,1205.195,10000.0,91.937,10000.0,10000.0,10000.0
3f72fda296bb564f0c0bd035e7276f06,pb_400_03_lb_07.cnf,unsat,unsat,656.577,517.888,55.831,146.907,821.12,746.377
3f80a86da34b2a83a71f4f79efa7fc33,fdmus_b20_424.cnf,unsat,unsat,14.118,12.614,0.766,0.889,14.409,7.282
3f8542ca6e260ae6a8bf36ce4c6864cf,connm-ue-csp-sat-n1200-d-0.04-s1819178820.used-as.sat04-974.cnf,sat,sat,1.348,0.922,0.666,0.233,1.954,4.243
3f9985018dd0c9655cdb7063258d0279,6g_5color_170_020_04.cnf,sat,sat,1.278,170.544,2.053,30.489,15.434,10000.0
3f9eb8a80e0cf6795a1d18befc27358c,glassy-sat-sel_N210_n.shuffled.cnf,sat,sat,9.082,14.809,0.766,1.257,7.898,10000.0
3f9fdded562e5b47d8b3dbcf4271a6ce,Mycielski-10-hints-7.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3fac9d4ad62698423574608cd2c44795,course0.2_2018_3-sc2018.cnf,sat,sat,686.111,10000.0,598.828,365.665,2665.964,10000.0
3faeca5c2ebe548a69b7f739f68e3290,rnd-v25-e217-k10.cnf,unsat,unsat,10000.0,10000.0,1360.066,10000.0,10000.0,10000.0
3fb05fb0c950b33188185660e5b07497,ccp-s6-facto3.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3fc0fc7c4ab0adbb5693ad79379bf471,crafted_n11_d6_c3_num17.cnf,unsat,unsat,226.736,422.288,124.939,1370.471,2056.322,1936.993
3fd8869c1a5a7b8e4889a530e1ed2ea7,ls16-normalized.cnf.gz.CP3-cnfmiter.cnf,unsat,unsat,105.831,2794.792,233.677,71.893,77.702,1548.117
403986262aa33a97e5fa06d08b34067f,logistics-rotate-09t5.shuffled-as.sat05-1139.cnf,unsat,unsat,33.033,123.8,1.683,64.13,104.767,39.942
40632052dd4bb97cf52e120c81f08e69,korf-18.cnf,unsat,unsat,822.671,2025.388,53.409,241.849,1502.317,555.002
4066f8a2168aacb58c4c30f849414c43,cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,unsat,unsat,34.37,20.662,13.182,2.575,76.812,3490.818
4076b976f0337108afb6fcafe2548294,hard-12-U-7061.cnf,unsat,unsat,83.392,239.117,14.497,14.056,116.506,72.493
40937c05ccf277ed8d2f6dd09ba28878,s117-100.cnf,unknown,unsat,10000.0,10000.0,0.672,10000.0,10000.0,10000.0
40a56bb4dd589de1da70855f3dbf8b0a,gss-25-s100.cnf,sat,sat,10000.0,10000.0,2517.743,232.864,10000.0,10000.0
40ac4a7d722252e791f52d6548e444bf,hole10.cnf.mis-98.debugged.cnf,unsat,unsat,23.207,15.615,3.073,3.191,20.84,2.73
40bd4eb80921341b7b3ad067a74cf46a,mrpp_6x6#16_16.cnf,sat,sat,66.117,37.104,4.975,9.092,40.912,23.061
40c14c38362c8a8b8fb9849ecb2fb66e,mrpp_8x8#18_13.cnf,sat,sat,63.266,38.32,8.475,7.131,40.91,36.197
40c4cd1a6ae54b0b82d4ac19564a2360,rook-57-1-1.cnf,unsat,unsat,10000.0,430.946,10000.0,624.343,10000.0,10000.0
40d26f319ee52454efeedd680278c843,gt-035.shuffled-as.sat05-1296.cnf,unsat,unsat,13.558,14.941,1.685,1.303,5.313,8.206
40d96f49036c9d58b735a5931d81912b,simon-s03-w08-15.cnf,sat,sat,185.555,156.525,11.166,20.814,66.037,150.517
40f01c313adaaf86672576676efe6a53,jgiraldezlevy.2200.9086.08.40.93.cnf,sat,sat,99.924,29.342,153.88,25.205,50.233,307.347
410539f411ecf4606d8f23cae5ac32b9,AProVE11-01.cnf,sat,sat,49.093,247.685,76.771,13.735,46.495,10000.0
41057dc22362238cc20153b007ce3d27,eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf.mis-100.debugged.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
4106867bc76b8794330a205cf8a303ad,bvsub_19952.smt2.cnf,unsat,unsat,1260.449,1095.929,745.835,10000.0,10000.0,4510.252
410ef8be3528b5927044240b4b3aed52,grid-strips-grid-y-3.065-SAT.cnf,sat,sat,171.385,688.93,41.419,31.377,1387.642,344.219
41172e9ee23cd44f88df05ccc00f3c2f,hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,unknown,unsat,10000.0,10000.0,0.671,10000.0,10000.0,10000.0
412da6378d3c3d4bbeb24f05fcd56aca,rbsat-v1560c133795gyes9.cnf,unknown,sat,10000.0,10000.0,3942.436,10000.0,10000.0,10000.0
4131e1291b3fc886a0c1002c56f2b970,term1_gr_2pin_w4.shuffled.cnf,sat,sat,0.429,0.073,0.672,0.071,1.542,4.351
4132196a3dad222c96f2bc021255d21b,AProVE09-05.cnf,sat,sat,21.321,0.427,1.574,1.882,13.381,7.834
413fca83a3f192faedac13d5a07f0143,atco_enc2_opt2_05_4.cnf,unsat,unsat,94.318,523.201,68.929,338.785,10000.0,296.027
413fe2a006608dddd3a1e16b70a69673,apn-sbox6-cut3-helpbox30.cnf,sat,sat,584.377,2108.063,119.376,812.426,769.232,143.277
414001d850a6e1165b5f516cd6830b9f,tph20.cnf,unknown,unsat,10000.0,10000.0,1.171,10000.0,10000.0,10000.0
41486ea32ba4f776817167cccac4657f,depots1_ks99i.renamed-as.sat05-3943.cnf,sat,sat,0.055,0.049,0.646,0.04,1.041,4.826
4153d86dad53f46ce2443c44500246f2,gensys-brn008.shuffled-as.sat05-3673.cnf,sat,sat,17.432,9.262,1.866,1.068,2.219,5.061
41586e1dad3f5174d47d91fab9eb98c6,minxor032.cnf,unsat,unsat,36.769,0.49,2.666,2.297,44.22,8.736
4165a3f519e2381da2f25f43cd325d3f,f6bidw.cnf,unsat,unsat,200.02,127.153,427.588,11.727,144.803,32.621
416e3f53389ce98c9b8b3ffcfa6a3570,289-sat-11x9.cnf,sat,sat,0.488,2.053,0.767,0.087,2.119,4.884
417807e4c1f2829471bcd8981304b2d6,abw-K-dwt__234.mtx-w54.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
418a2f2763a91705de959458dc67e346,g2-T1.2.1.cnf,unsat,unsat,10000.0,10000.0,10000.0,679.628,10000.0,10000.0
4192631a7b3e3794bd10507b6f0b9a34,rbsat-v1820c171155g5.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
419591446bdfdc45161b3a6dc103e269,php-018-014.shuffled-as.sat05-1175.cnf,unknown,unsat,10000.0,10000.0,0.667,10000.0,10000.0,10000.0
41afe4f9d2db445600aa14ee1dc2a929,bx-d-4-7-8.cnf,sat,sat,432.417,2231.937,10000.0,1380.501,205.599,10000.0
41b9d005cfe6f60f4826b6f2f3ecc2c1,connm-ue-csp-sat-n1200-d0.04-s559842757.shuffled-as.sat05-549.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
41bf5c8d9d475b5c7a683e46ac2150b4,crafted_n12_d6_c4_num20.cnf,unsat,unsat,600.09,2515.493,82.967,1862.577,10000.0,636.362
41d15591fed06eb2e4e2f9ace5de25e9,ktf_TF-4.tf_4_0.04_35.cnf,unsat,unsat,4000.763,10000.0,404.465,2077.809,10000.0,3346.949
41da193d91ec721d889588368011b02d,E15N10.cnf,unsat,unsat,1.339,0.097,1.544,0.132,3.351,4.274
41e1fb78bb132e71edcf26ea2e9a068e,urquhart2_25.shuffled.cnf,unsat,unsat,2.545,1.964,0.767,0.269,1.246,4.641
41ef8d48107d96f1ab5b0d5634306873,bvadd_29740.cnf,unsat,unsat,244.664,1125.376,117.768,172.576,385.736,1720.058
41f4cb4992a481c9d43e2e1a4e2349ac,sgen1-sat-180-100.cnf,sat,sat,45.141,2006.719,0.766,58.356,10000.0,723.326
41fcb7dd9e7b08b6e5b10a697f2c60ef,too_large_gr_rcs_w7.shuffled.cnf,sat,sat,1.466,10.519,0.673,0.301,1.713,2.991
41fefa5c3ea3a327f9fbd892f94fc813,connm-ue-csp-sat-n800-d0.02-s925928766.used-as.sat04-961.cnf,unsat,unsat,1489.633,10000.0,45.902,1536.664,10000.0,1095.226
42004e31c80a3eafcc6b3e09b3b42ca7,T125.2.0.cnf,unsat,unsat,2727.313,10000.0,313.939,216.0,4747.097,10000.0
420e0f2bfaa41c0f5fff2e5614e5b9be,s113-100.cnf.mis-84.debugged.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
420e691ef43275de7810ce0c481e9547,gto_p50c314_1.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
421961af41f33ec0e116e482dcd82b3a,hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,unsat,unsat,1050.975,277.153,68.32,248.85,4366.85,1820.891
4243dc454ebacf9aabc07d52fc1285d5,gto_p60c234.cnf,unsat,unsat,96.912,46.299,11.776,377.108,3610.135,154.36
425c28cab2c9945f9d2058b47ef1ed1d,gus-md5-12.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
4262cde7840b2c1f6edd9ce647d5187a,mp1-blockpuzzle_5x10_s3_free4.cnf,unsat,unsat,822.244,1182.071,50.405,492.616,10000.0,135.504
4267e1ab8473d6d6e532c52f2c2ab8bf,ae_rphp062_05.cnf,unknown,unsat,10000.0,10000.0,2246.631,10000.0,10000.0,10000.0
42692fdcdc23cb9e02add11e7e1fd6a2,SGI_30_70_20_60_10-log.shuffled-as.sat03-145.cnf,unknown,unsat,10000.0,10000.0,294.367,10000.0,10000.0,10000.0
42772d927856e5e092710040a25731f2,bqwh.36.2.432.shuffled-as.sat03-1643.cnf,sat,sat,837.938,90.101,27.287,78.743,513.705,503.994
4279643a5f8d65f0c864d7919346d211,uts-l06-ipc5-h33-unknown.cnf,unsat,unsat,256.997,189.308,33.995,80.716,87.958,54.705
42906ebc9a5ca8a2bc13d54bb75101dd,sgp_9-4-8.shuffled-as.sat05-2673.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
429f43bde1b1e5196bcb5f44316172d5,mp1-ps_5000_21250_3_0_0.8_0_1.50_8.cnf,unsat,unsat,313.533,365.951,13.781,80.45,1588.418,17.524
42a8e6f6bd74402cc376ae6ac2a31ff4,srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,sat,sat,101.628,19.629,10000.0,6.818,7.75,10000.0
42b879c316e63ffcb22776b18bbb1cb1,ndist.b.24491.cnf,sat,sat,347.608,35.995,2.603,2.008,3.098,28.412
42bae687b8c0f3061b135ddc21b24d7a,hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,unsat,unsat,674.994,1826.411,54.915,142.65,3218.107,472.504
42ca0146eec5e5ae1c487d6a4c2459b0,AProVE09-06.cnf,sat,sat,97.07,84.606,75.028,101.684,1814.122,282.148
42d7ff70b7e93478a912ebbab48c17d1,bvsub_06991.cnf,unsat,unsat,2263.973,290.496,21.793,575.45,4767.607,10000.0
42e5098d8fd498a760e9336cac826604,php-050-050.shuffled-as.sat05-1168.cnf,sat,sat,59.107,3.465,0.667,0.277,1.069,3.6
